source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,cluster
GO:BP,GO:0031347,regulation of defense response,3.554645952706611e-13,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",823,208,35,26963,0.16826923076923078,0.0425273390036452,query_1,"['GO:0006952', 'GO:0080134']",0
GO:BP,GO:0043065,positive regulation of apoptotic process,4.003409279857558e-13,True,"""Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",629,208,31,26963,0.14903846153846154,0.0492845786963434,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043068']",0
GO:BP,GO:0040011,locomotion,4.0453579785170296e-13,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",1278,208,43,26963,0.20673076923076922,0.033646322378716745,query_1,['GO:0008150'],0
GO:BP,GO:0072359,circulatory system development,4.314994023499439e-13,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1220,208,42,26963,0.20192307692307693,0.03442622950819672,query_1,['GO:0048731'],0
GO:BP,GO:0022407,regulation of cell-cell adhesion,4.612076959068229e-13,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell."" [GOC:isa_complete]",498,208,28,26963,0.1346153846153846,0.05622489959839357,query_1,"['GO:0030155', 'GO:0098609']",0
GO:BP,GO:0007159,leukocyte cell-cell adhesion,5.218803640767692e-13,True,"""The attachment of a leukocyte to another cell via adhesion molecules."" [GOC:go_curators]",418,208,26,26963,0.125,0.06220095693779904,query_1,['GO:0098609'],0
GO:BP,GO:1903037,regulation of leukocyte cell-cell adhesion,5.505329472310107e-13,True,"""Any process that modulates the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",380,208,25,26963,0.1201923076923077,0.06578947368421052,query_1,"['GO:0007159', 'GO:0022407']",0
GO:BP,GO:0016477,cell migration,5.881994594403239e-13,True,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",1544,208,47,26963,0.22596153846153846,0.03044041450777202,query_1,['GO:0048870'],0
GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,9.253543454455952e-13,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",280,208,22,26963,0.10576923076923077,0.07857142857142857,query_1,"['GO:0007159', 'GO:0022409', 'GO:1903037']",0
GO:BP,GO:0048870,cell motility,1.0549419003379082e-12,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",1769,208,50,26963,0.2403846153846154,0.02826455624646693,query_1,['GO:0009987'],0
GO:BP,GO:0034097,response to cytokine,1.2390895269202427e-12,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",1197,208,41,26963,0.1971153846153846,0.034252297410192145,query_1,['GO:1901652'],0
GO:BP,GO:0032103,positive regulation of response to external stimulus,1.3867182850361048e-12,True,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",658,208,31,26963,0.14903846153846154,0.04711246200607903,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048584']",0
GO:BP,GO:0042110,T cell activation,1.4743120571906655e-12,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",612,208,30,26963,0.14423076923076922,0.049019607843137254,query_1,['GO:0046649'],0
GO:BP,GO:1901698,response to nitrogen compound,1.5828544533077065e-12,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",1146,208,40,26963,0.19230769230769232,0.034904013961605584,query_1,['GO:0042221'],0
GO:BP,GO:0001568,blood vessel development,1.8193445404972752e-12,True,"""The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."" [GOC:hjd, UBERON:0001981]",764,208,33,26963,0.15865384615384615,0.04319371727748691,query_1,"['GO:0001944', 'GO:0048856']",0
GO:BP,GO:1901652,response to peptide,1.8945972233850567e-12,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",1212,208,41,26963,0.1971153846153846,0.03382838283828383,query_1,['GO:0042221'],0
GO:BP,GO:0050865,regulation of cell activation,3.4751000260249144e-12,True,"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]",632,208,30,26963,0.14423076923076922,0.04746835443037975,query_1,"['GO:0001775', 'GO:0050794', 'GO:0051239']",0
GO:BP,GO:1901701,cellular response to oxygen-containing compound,4.298621778802187e-12,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1430,208,44,26963,0.21153846153846154,0.03076923076923077,query_1,"['GO:0070887', 'GO:1901700']",0
GO:BP,GO:0045785,positive regulation of cell adhesion,5.363651783134685e-12,True,"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",504,208,27,26963,0.12980769230769232,0.05357142857142857,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048522']",0
GO:BP,GO:0046649,lymphocyte activation,5.888607047186196e-12,True,"""A change in morphology and behavior of a lymphocyte resulting from exposure to a specific antigen, mitogen, cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",849,208,34,26963,0.16346153846153846,0.04004711425206125,query_1,['GO:0045321'],0
GO:BP,GO:0048514,blood vessel morphogenesis,1.0521616894994797e-11,True,"""The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood."" [GOC:jid]",659,208,30,26963,0.14423076923076922,0.04552352048558422,query_1,"['GO:0001568', 'GO:0035239']",0
GO:BP,GO:0031349,positive regulation of defense response,1.0952484760845678e-11,True,"""Any process that activates or increases the frequency, rate or extent of a defense response."" [GOC:mah]",519,208,27,26963,0.12980769230769232,0.05202312138728324,query_1,"['GO:0006952', 'GO:0031347', 'GO:0048584']",0
GO:BP,GO:0035239,tube morphogenesis,1.2343720898265685e-11,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",926,208,35,26963,0.16826923076923078,0.03779697624190065,query_1,"['GO:0009653', 'GO:0035295']",0
GO:BP,GO:0033554,cellular response to stress,1.396750131564654e-11,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",1818,208,49,26963,0.23557692307692307,0.02695269526952695,query_1,"['GO:0006950', 'GO:0051716']",0
GO:BP,GO:0098542,defense response to other organism,1.7266992584064906e-11,True,"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]",1294,208,41,26963,0.1971153846153846,0.03168469860896445,query_1,"['GO:0006952', 'GO:0051707']",0
GO:BP,GO:0009888,tissue development,1.8700441790569085e-11,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",2121,208,53,26963,0.2548076923076923,0.02498821310702499,query_1,['GO:0048856'],0
GO:BP,GO:0002521,leukocyte differentiation,2.4005845311411165e-11,True,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",680,208,30,26963,0.14423076923076922,0.04411764705882353,query_1,"['GO:0030097', 'GO:0030154']",0
GO:BP,GO:0002696,positive regulation of leukocyte activation,2.569118975077539e-11,True,"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]",367,208,23,26963,0.11057692307692307,0.06267029972752043,query_1,"['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']",0
GO:BP,GO:0051254,positive regulation of RNA metabolic process,4.548519968569703e-11,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1875,208,49,26963,0.23557692307692307,0.026133333333333335,query_1,"['GO:0010604', 'GO:0016070', 'GO:0045935', 'GO:0051252']",0
GO:BP,GO:0045893,positive regulation of DNA-templated transcription,5.4236558956800605e-11,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1742,208,47,26963,0.22596153846153846,0.0269804822043628,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']",0
